token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
45032,NIFTY15JUL2116550PE,NIFTY,15JUL2021,1655000.000000,75,OPTIDX,NFO,5.000000
39435,NIFTY08JUL2114850CE,NIFTY,08JUL2021,1485000.000000,75,OPTIDX,NFO,5.000000
43374,NIFTY30SEP2114500CE,NIFTY,30SEP2021,1450000.000000,75,OPTIDX,NFO,5.000000
53830,NIFTY29JUL2113700PE,NIFTY,29JUL2021,1370000.000000,50,OPTIDX,NFO,5.000000
39653,NIFTY05AUG2116000CE,NIFTY,05AUG2021,1600000.000000,50,OPTIDX,NFO,5.000000
47689,NIFTY10JUN2114800CE,NIFTY,10JUN2021,1480000.000000,75,OPTIDX,NFO,5.000000
44180,NIFTY15JUL2115800PE,NIFTY,15JUL2021,1580000.000000,75,OPTIDX,NFO,5.000000
36475,NIFTY15JUL2117100CE,NIFTY,15JUL2021,1710000.000000,75,OPTIDX,NFO,5.000000
47524,NIFTY22JUL2115950PE,NIFTY,22JUL2021,1595000.000000,75,OPTIDX,NFO,5.000000
53947,NIFTY29JUL2115950CE,NIFTY,29JUL2021,1595000.000000,50,OPTIDX,NFO,5.000000
50965,NIFTY30JUN2211500PE,NIFTY,30JUN2022,1150000.000000,75,OPTIDX,NFO,5.000000
39594,NIFTY05AUG2115600CE,NIFTY,05AUG2021,1560000.000000,50,OPTIDX,NFO,5.000000
53854,NIFTY29JUL2114200PE,NIFTY,29JUL2021,1420000.000000,50,OPTIDX,NFO,5.000000
36450,NIFTY08JUL2117050PE,NIFTY,08JUL2021,1705000.000000,75,OPTIDX,NFO,5.000000
53943,NIFTY29JUL2115900CE,NIFTY,29JUL2021,1590000.000000,50,OPTIDX,NFO,5.000000
52759,NIFTY26AUG2116050PE,NIFTY,26AUG2021,1605000.000000,50,OPTIDX,NFO,5.000000
47393,NIFTY29JUN2315500PE,NIFTY,29JUN2023,1550000.000000,75,OPTIDX,NFO,5.000000
55103,NIFTY30DEC2118000CE,NIFTY,30DEC2021,1800000.000000,75,OPTIDX,NFO,5.000000
35102,NIFTY26JUN2511000CE,NIFTY,26JUN2025,1100000.000000,75,OPTIDX,NFO,5.000000
49283,NIFTY10JUN2113100PE,NIFTY,10JUN2021,1310000.000000,75,OPTIDX,NFO,5.000000
36418,NIFTY26DEC2416500CE,NIFTY,26DEC2024,1650000.000000,75,OPTIDX,NFO,5.000000
43981,NIFTY15JUL2113850CE,NIFTY,15JUL2021,1385000.000000,75,OPTIDX,NFO,5.000000
49281,NIFTY10JUN2113050PE,NIFTY,10JUN2021,1305000.000000,75,OPTIDX,NFO,5.000000
44198,NIFTY15JUL2116150CE,NIFTY,15JUL2021,1615000.000000,75,OPTIDX,NFO,5.000000
43373,NIFTY29DEC2214000PE,NIFTY,29DEC2022,1400000.000000,75,OPTIDX,NFO,5.000000
52436,NIFTY01JUL2113700CE,NIFTY,01JUL2021,1370000.000000,75,OPTIDX,NFO,5.000000
49295,NIFTY08JUL2116800PE,NIFTY,08JUL2021,1680000.000000,75,OPTIDX,NFO,5.000000
40067,NIFTY30DEC2115000PE,NIFTY,30DEC2021,1500000.000000,75,OPTIDX,NFO,5.000000
40998,NIFTY30JUN2218500CE,NIFTY,30JUN2022,1850000.000000,75,OPTIDX,NFO,5.000000
47369,NIFTY22JUL2113950PE,NIFTY,22JUL2021,1395000.000000,75,OPTIDX,NFO,5.000000
52786,NIFTY26AUG2116100CE,NIFTY,26AUG2021,1610000.000000,50,OPTIDX,NFO,5.000000
39416,NIFTY05AUG2114200CE,NIFTY,05AUG2021,1420000.000000,50,OPTIDX,NFO,5.000000
36488,NIFTY29JUL2117000PE,NIFTY,29JUL2021,1700000.000000,50,OPTIDX,NFO,5.000000
45995,NIFTY30DEC2110500CE,NIFTY,30DEC2021,1050000.000000,75,OPTIDX,NFO,5.000000
39336,NIFTY08JUL2113900CE,NIFTY,08JUL2021,1390000.000000,75,OPTIDX,NFO,5.000000
48761,NIFTY30SEP2111000CE,NIFTY,30SEP2021,1100000.000000,75,OPTIDX,NFO,5.000000
51362,NIFTY31MAR2213500PE,NIFTY,31MAR2022,1350000.000000,75,OPTIDX,NFO,5.000000
45034,NIFTY15JUL2116600PE,NIFTY,15JUL2021,1660000.000000,75,OPTIDX,NFO,5.000000
52881,NIFTY26AUG2116850CE,NIFTY,26AUG2021,1685000.000000,50,OPTIDX,NFO,5.000000
39610,NIFTY05AUG2115800CE,NIFTY,05AUG2021,1580000.000000,50,OPTIDX,NFO,5.000000
52610,NIFTY26AUG2115400CE,NIFTY,26AUG2021,1540000.000000,50,OPTIDX,NFO,5.000000
41025,NIFTY24DEC2518500PE,NIFTY,24DEC2025,1850000.000000,75,OPTIDX,NFO,5.000000
47744,NIFTY10JUN2115250CE,NIFTY,10JUN2021,1525000.000000,75,OPTIDX,NFO,5.000000
40986,NIFTY05AUG2117250PE,NIFTY,05AUG2021,1725000.000000,50,OPTIDX,NFO,5.000000
47797,NIFTY10JUN2115700CE,NIFTY,10JUN2021,1570000.000000,75,OPTIDX,NFO,5.000000
39333,NIFTY08JUL2113800PE,NIFTY,08JUL2021,1380000.000000,75,OPTIDX,NFO,5.000000
39742,NIFTY05AUG2116750CE,NIFTY,05AUG2021,1675000.000000,50,OPTIDX,NFO,5.000000
45848,NIFTY08JUL2116650CE,NIFTY,08JUL2021,1665000.000000,75,OPTIDX,NFO,5.000000
45903,NIFTY30DEC219700PE,NIFTY,30DEC2021,970000.000000,75,OPTIDX,NFO,5.000000
43916,NIFTY15JUL2113350CE,NIFTY,15JUL2021,1335000.000000,75,OPTIDX,NFO,5.000000
36703,NIFTY30JUN2212500PE,NIFTY,30JUN2022,1250000.000000,75,OPTIDX,NFO,5.000000
51891,NIFTY08JUL2116850CE,NIFTY,08JUL2021,1685000.000000,75,OPTIDX,NFO,5.000000
47355,NIFTY22JUL2113650CE,NIFTY,22JUL2021,1365000.000000,75,OPTIDX,NFO,5.000000
51374,NIFTY17JUN2114000PE,NIFTY,17JUN2021,1400000.000000,75,OPTIDX,NFO,5.000000
53868,NIFTY29JUL2114450PE,NIFTY,29JUL2021,1445000.000000,50,OPTIDX,NFO,5.000000
49952,NIFTY29DEC2212300PE,NIFTY,29DEC2022,1230000.000000,75,OPTIDX,NFO,5.000000
53865,NIFTY29JUL2114400PE,NIFTY,29JUL2021,1440000.000000,50,OPTIDX,NFO,5.000000
41225,NIFTY08JUL2116450CE,NIFTY,08JUL2021,1645000.000000,75,OPTIDX,NFO,5.000000
43901,NIFTY15JUL2113250CE,NIFTY,15JUL2021,1325000.000000,75,OPTIDX,NFO,5.000000
40971,NIFTY01JUL2117250PE,NIFTY,01JUL2021,1725000.000000,75,OPTIDX,NFO,5.000000
43658,NIFTY26DEC2412500CE,NIFTY,26DEC2024,1250000.000000,75,OPTIDX,NFO,5.000000
53992,NIFTY29JUL2116200PE,NIFTY,29JUL2021,1620000.000000,50,OPTIDX,NFO,5.000000
39682,NIFTY05AUG2116150PE,NIFTY,05AUG2021,1615000.000000,50,OPTIDX,NFO,5.000000
51248,NIFTY17JUN2113600PE,NIFTY,17JUN2021,1360000.000000,75,OPTIDX,NFO,5.000000
39505,NIFTY08JUL2115900PE,NIFTY,08JUL2021,1590000.000000,75,OPTIDX,NFO,5.000000
51270,NIFTY24JUN2114050CE,NIFTY,24JUN2021,1405000.000000,75,OPTIDX,NFO,5.000000
52866,NIFTY26AUG2116650CE,NIFTY,26AUG2021,1665000.000000,50,OPTIDX,NFO,5.000000
53825,NIFTY29JUL2113650CE,NIFTY,29JUL2021,1365000.000000,50,OPTIDX,NFO,5.000000
40087,NIFTY26DEC2415000PE,NIFTY,26DEC2024,1500000.000000,75,OPTIDX,NFO,5.000000
52445,NIFTY01JUL2113900PE,NIFTY,01JUL2021,1390000.000000,75,OPTIDX,NFO,5.000000
39693,NIFTY05AUG2116250CE,NIFTY,05AUG2021,1625000.000000,50,OPTIDX,NFO,5.000000
47628,NIFTY10JUN2114200PE,NIFTY,10JUN2021,1420000.000000,75,OPTIDX,NFO,5.000000
44126,NIFTY15JUL2115200CE,NIFTY,15JUL2021,1520000.000000,75,OPTIDX,NFO,5.000000
37203,NIFTY29JUL2113100CE,NIFTY,29JUL2021,1310000.000000,50,OPTIDX,NFO,5.000000
52754,NIFTY26AUG2115950CE,NIFTY,26AUG2021,1595000.000000,50,OPTIDX,NFO,5.000000
47814,NIFTY10JUN2116100PE,NIFTY,10JUN2021,1610000.000000,75,OPTIDX,NFO,5.000000
51191,NIFTY17JUN2113150CE,NIFTY,17JUN2021,1315000.000000,75,OPTIDX,NFO,5.000000
39491,NIFTY05AUG2114650PE,NIFTY,05AUG2021,1465000.000000,50,OPTIDX,NFO,5.000000
47437,NIFTY22JUL2114950CE,NIFTY,22JUL2021,1495000.000000,75,OPTIDX,NFO,5.000000
51893,NIFTY15JUL2116850CE,NIFTY,15JUL2021,1685000.000000,75,OPTIDX,NFO,5.000000
39281,NIFTY27JUN2413500PE,NIFTY,27JUN2024,1350000.000000,75,OPTIDX,NFO,5.000000
52438,NIFTY01JUL2113750CE,NIFTY,01JUL2021,1375000.000000,75,OPTIDX,NFO,5.000000
47466,NIFTY22JUL2115350PE,NIFTY,22JUL2021,1535000.000000,75,OPTIDX,NFO,5.000000
35063,NIFTY24JUN2115900PE,NIFTY,24JUN2021,1590000.000000,75,OPTIDX,NFO,5.000000
51278,NIFTY24JUN2114150PE,NIFTY,24JUN2021,1415000.000000,75,OPTIDX,NFO,5.000000
44079,NIFTY15JUL2114650CE,NIFTY,15JUL2021,1465000.000000,75,OPTIDX,NFO,5.000000
38405,NIFTY30DEC2110700PE,NIFTY,30DEC2021,1070000.000000,75,OPTIDX,NFO,5.000000
39768,NIFTY05AUG2117200CE,NIFTY,05AUG2021,1720000.000000,50,OPTIDX,NFO,5.000000
43372,NIFTY29DEC2214000CE,NIFTY,29DEC2022,1400000.000000,75,OPTIDX,NFO,5.000000
49191,NIFTY01JUL2116750CE,NIFTY,01JUL2021,1675000.000000,75,OPTIDX,NFO,5.000000
52419,NIFTY01JUL2113250PE,NIFTY,01JUL2021,1325000.000000,75,OPTIDX,NFO,5.000000
45837,NIFTY30JUN2217000PE,NIFTY,30JUN2022,1700000.000000,75,OPTIDX,NFO,5.000000
47800,NIFTY10JUN2115750PE,NIFTY,10JUN2021,1575000.000000,75,OPTIDX,NFO,5.000000
44972,NIFTY10JUN2116550PE,NIFTY,10JUN2021,1655000.000000,75,OPTIDX,NFO,5.000000
46004,NIFTY24JUN2110600CE,NIFTY,24JUN2021,1060000.000000,75,OPTIDX,NFO,5.000000
51361,NIFTY31MAR2213500CE,NIFTY,31MAR2022,1350000.000000,75,OPTIDX,NFO,5.000000
52507,NIFTY01JUL2115100PE,NIFTY,01JUL2021,1510000.000000,75,OPTIDX,NFO,5.000000
50983,NIFTY24JUN2113250PE,NIFTY,24JUN2021,1325000.000000,75,OPTIDX,NFO,5.000000
52510,NIFTY01JUL2115200CE,NIFTY,01JUL2021,1520000.000000,75,OPTIDX,NFO,5.000000
47582,NIFTY10JUN2113700PE,NIFTY,10JUN2021,1370000.000000,75,OPTIDX,NFO,5.000000
39721,NIFTY05AUG2116400PE,NIFTY,05AUG2021,1640000.000000,50,OPTIDX,NFO,5.000000
52449,NIFTY01JUL2114000PE,NIFTY,01JUL2021,1400000.000000,75,OPTIDX,NFO,5.000000
44091,NIFTY15JUL2114750CE,NIFTY,15JUL2021,1475000.000000,75,OPTIDX,NFO,5.000000
47382,NIFTY22JUL2114150CE,NIFTY,22JUL2021,1415000.000000,75,OPTIDX,NFO,5.000000
47422,NIFTY22JUL2114600PE,NIFTY,22JUL2021,1460000.000000,75,OPTIDX,NFO,5.000000
43462,NIFTY26DEC2414500PE,NIFTY,26DEC2024,1450000.000000,75,OPTIDX,NFO,5.000000
51883,NIFTY01JUL2116850CE,NIFTY,01JUL2021,1685000.000000,75,OPTIDX,NFO,5.000000
39368,NIFTY24JUN2117200PE,NIFTY,24JUN2021,1720000.000000,75,OPTIDX,NFO,5.000000
47409,NIFTY22JUL2114400PE,NIFTY,22JUL2021,1440000.000000,75,OPTIDX,NFO,5.000000
40994,NIFTY30DEC2118500CE,NIFTY,30DEC2021,1850000.000000,75,OPTIDX,NFO,5.000000
53882,NIFTY29JUL2114700CE,NIFTY,29JUL2021,1470000.000000,50,OPTIDX,NFO,5.000000
51452,NIFTY17JUN2115750PE,NIFTY,17JUN2021,1575000.000000,75,OPTIDX,NFO,5.000000
39516,NIFTY05AUG2114800PE,NIFTY,05AUG2021,1480000.000000,50,OPTIDX,NFO,5.000000
35097,NIFTY26DEC2411000CE,NIFTY,26DEC2024,1100000.000000,75,OPTIDX,NFO,5.000000
51265,NIFTY24JUN2113850PE,NIFTY,24JUN2021,1385000.000000,75,OPTIDX,NFO,5.000000
39458,NIFTY08JUL2115150PE,NIFTY,08JUL2021,1515000.000000,75,OPTIDX,NFO,5.000000
48508,NIFTY24JUN21FUT,NIFTY,24JUN2021,-1.000000,75,FUTIDX,NFO,5.000000
39280,NIFTY27JUN2413500CE,NIFTY,27JUN2024,1350000.000000,75,OPTIDX,NFO,5.000000
52516,NIFTY01JUL2115350CE,NIFTY,01JUL2021,1535000.000000,75,OPTIDX,NFO,5.000000
45824,NIFTY24JUN2117000CE,NIFTY,24JUN2021,1700000.000000,75,OPTIDX,NFO,5.000000
47572,NIFTY22JUL2116300CE,NIFTY,22JUL2021,1630000.000000,75,OPTIDX,NFO,5.000000
47533,NIFTY22JUL2116150CE,NIFTY,22JUL2021,1615000.000000,75,OPTIDX,NFO,5.000000
47653,NIFTY10JUN2114500CE,NIFTY,10JUN2021,1450000.000000,75,OPTIDX,NFO,5.000000
47558,NIFTY10JUN2113450CE,NIFTY,10JUN2021,1345000.000000,75,OPTIDX,NFO,5.000000
51408,NIFTY17JUN2114850CE,NIFTY,17JUN2021,1485000.000000,75,OPTIDX,NFO,5.000000
36426,NIFTY17JUN2117100CE,NIFTY,17JUN2021,1710000.000000,75,OPTIDX,NFO,5.000000
39271,NIFTY30DEC2113500CE,NIFTY,30DEC2021,1350000.000000,75,OPTIDX,NFO,5.000000
39348,NIFTY10JUN2117200PE,NIFTY,10JUN2021,1720000.000000,75,OPTIDX,NFO,5.000000
51266,NIFTY24JUN2113900CE,NIFTY,24JUN2021,1390000.000000,75,OPTIDX,NFO,5.000000
49187,NIFTY24JUN2116750CE,NIFTY,24JUN2021,1675000.000000,75,OPTIDX,NFO,5.000000
53930,NIFTY29JUL2115550PE,NIFTY,29JUL2021,1555000.000000,50,OPTIDX,NFO,5.000000
47790,NIFTY10JUN2115500PE,NIFTY,10JUN2021,1550000.000000,75,OPTIDX,NFO,5.000000
52429,NIFTY01JUL2113500PE,NIFTY,01JUL2021,1350000.000000,75,OPTIDX,NFO,5.000000
39403,NIFTY30JUN2213000CE,NIFTY,30JUN2022,1300000.000000,75,OPTIDX,NFO,5.000000
40973,NIFTY08JUL2117250PE,NIFTY,08JUL2021,1725000.000000,75,OPTIDX,NFO,5.000000
39752,NIFTY05AUG2116900PE,NIFTY,05AUG2021,1690000.000000,50,OPTIDX,NFO,5.000000
53901,NIFTY29JUL2115150CE,NIFTY,29JUL2021,1515000.000000,50,OPTIDX,NFO,5.000000
52525,NIFTY01JUL2115550PE,NIFTY,01JUL2021,1555000.000000,75,OPTIDX,NFO,5.000000
51365,NIFTY31MAR2214500CE,NIFTY,31MAR2022,1450000.000000,75,OPTIDX,NFO,5.000000
49097,NIFTY17JUN2112850CE,NIFTY,17JUN2021,1285000.000000,75,OPTIDX,NFO,5.000000
45796,NIFTY10JUN2116650PE,NIFTY,10JUN2021,1665000.000000,75,OPTIDX,NFO,5.000000
39771,NIFTY26AUG2117150PE,NIFTY,26AUG2021,1715000.000000,50,OPTIDX,NFO,5.000000
51890,NIFTY01JUL2116850PE,NIFTY,01JUL2021,1685000.000000,75,OPTIDX,NFO,5.000000
35018,NIFTY01JUL2112850CE,NIFTY,01JUL2021,1285000.000000,75,OPTIDX,NFO,5.000000
49289,NIFTY10JUN2113250CE,NIFTY,10JUN2021,1325000.000000,75,OPTIDX,NFO,5.000000
53891,NIFTY29JUL2114900CE,NIFTY,29JUL2021,1490000.000000,50,OPTIDX,NFO,5.000000
35180,NIFTY01JUL2116900CE,NIFTY,01JUL2021,1690000.000000,75,OPTIDX,NFO,5.000000
45818,NIFTY24JUN2116700CE,NIFTY,24JUN2021,1670000.000000,75,OPTIDX,NFO,5.000000
44995,NIFTY01JUL2116500CE,NIFTY,01JUL2021,1650000.000000,75,OPTIDX,NFO,5.000000
35190,NIFTY08JUL2116900PE,NIFTY,08JUL2021,1690000.000000,75,OPTIDX,NFO,5.000000
52045,NIFTY26AUG2114600CE,NIFTY,26AUG2021,1460000.000000,50,OPTIDX,NFO,5.000000
49179,NIFTY24DEC2516500CE,NIFTY,24DEC2025,1650000.000000,75,OPTIDX,NFO,5.000000
51404,NIFTY17JUN2114750CE,NIFTY,17JUN2021,1475000.000000,75,OPTIDX,NFO,5.000000
51370,NIFTY31MAR2215500PE,NIFTY,31MAR2022,1550000.000000,75,OPTIDX,NFO,5.000000
49168,NIFTY24DEC2514000CE,NIFTY,24DEC2025,1400000.000000,75,OPTIDX,NFO,5.000000
53898,NIFTY29JUL2115050PE,NIFTY,29JUL2021,1505000.000000,50,OPTIDX,NFO,5.000000
36898,NIFTY24JUN2116250PE,NIFTY,24JUN2021,1625000.000000,75,OPTIDX,NFO,5.000000
51450,NIFTY17JUN2115700PE,NIFTY,17JUN2021,1570000.000000,75,OPTIDX,NFO,5.000000
36449,NIFTY08JUL2117050CE,NIFTY,08JUL2021,1705000.000000,75,OPTIDX,NFO,5.000000
47421,NIFTY22JUL2114600CE,NIFTY,22JUL2021,1460000.000000,75,OPTIDX,NFO,5.000000
47698,NIFTY10JUN2114850PE,NIFTY,10JUN2021,1485000.000000,75,OPTIDX,NFO,5.000000
52495,NIFTY01JUL2114800PE,NIFTY,01JUL2021,1480000.000000,75,OPTIDX,NFO,5.000000
47681,NIFTY10JUN2114750CE,NIFTY,10JUN2021,1475000.000000,75,OPTIDX,NFO,5.000000
53022,NIFTY01JUL2116200CE,NIFTY,01JUL2021,1620000.000000,75,OPTIDX,NFO,5.000000
51205,NIFTY24JUN2113450PE,NIFTY,24JUN2021,1345000.000000,75,OPTIDX,NFO,5.000000
36899,NIFTY24JUN2116300CE,NIFTY,24JUN2021,1630000.000000,75,OPTIDX,NFO,5.000000
39558,NIFTY05AUG2115350CE,NIFTY,05AUG2021,1535000.000000,50,OPTIDX,NFO,5.000000
37202,NIFTY29JUL2113050PE,NIFTY,29JUL2021,1305000.000000,50,OPTIDX,NFO,5.000000
52409,NIFTY01JUL2113000PE,NIFTY,01JUL2021,1300000.000000,75,OPTIDX,NFO,5.000000
47534,NIFTY22JUL2116150PE,NIFTY,22JUL2021,1615000.000000,75,OPTIDX,NFO,5.000000
55108,NIFTY30JUN2218000PE,NIFTY,30JUN2022,1800000.000000,75,OPTIDX,NFO,5.000000
51391,NIFTY17JUN2114450CE,NIFTY,17JUN2021,1445000.000000,75,OPTIDX,NFO,5.000000
36892,NIFTY24JUN2116150CE,NIFTY,24JUN2021,1615000.000000,75,OPTIDX,NFO,5.000000
51990,NIFTY26AUG2114400PE,NIFTY,26AUG2021,1440000.000000,50,OPTIDX,NFO,5.000000
52831,NIFTY26AUG2116450PE,NIFTY,26AUG2021,1645000.000000,50,OPTIDX,NFO,5.000000
51332,NIFTY24JUN2115250CE,NIFTY,24JUN2021,1525000.000000,75,OPTIDX,NFO,5.000000
44971,NIFTY10JUN2116550CE,NIFTY,10JUN2021,1655000.000000,75,OPTIDX,NFO,5.000000
39758,NIFTY05AUG2117050CE,NIFTY,05AUG2021,1705000.000000,50,OPTIDX,NFO,5.000000
51201,NIFTY17JUN2113300PE,NIFTY,17JUN2021,1330000.000000,75,OPTIDX,NFO,5.000000
42076,NIFTY26JUN2517500CE,NIFTY,26JUN2025,1750000.000000,75,OPTIDX,NFO,5.000000
47415,NIFTY26DEC2415500CE,NIFTY,26DEC2024,1550000.000000,75,OPTIDX,NFO,5.000000
49968,NIFTY29DEC2212800PE,NIFTY,29DEC2022,1280000.000000,75,OPTIDX,NFO,5.000000
39583,NIFTY05AUG2115550CE,NIFTY,05AUG2021,1555000.000000,50,OPTIDX,NFO,5.000000
49189,NIFTY24JUN2116800CE,NIFTY,24JUN2021,1680000.000000,75,OPTIDX,NFO,5.000000
41210,NIFTY17JUN2116450CE,NIFTY,17JUN2021,1645000.000000,75,OPTIDX,NFO,5.000000
51340,NIFTY24JUN2115400PE,NIFTY,24JUN2021,1540000.000000,75,OPTIDX,NFO,5.000000
47414,NIFTY27JUN2415500PE,NIFTY,27JUN2024,1550000.000000,75,OPTIDX,NFO,5.000000
45863,NIFTY15JUL2116650PE,NIFTY,15JUL2021,1665000.000000,75,OPTIDX,NFO,5.000000
36500,NIFTY29JUL2117100CE,NIFTY,29JUL2021,1710000.000000,50,OPTIDX,NFO,5.000000
43997,NIFTY29JUN2311500CE,NIFTY,29JUN2023,1150000.000000,75,OPTIDX,NFO,5.000000
44066,NIFTY15JUL2114500PE,NIFTY,15JUL2021,1450000.000000,75,OPTIDX,NFO,5.000000
39312,NIFTY08JUL2113700CE,NIFTY,08JUL2021,1370000.000000,75,OPTIDX,NFO,5.000000
39599,NIFTY05AUG2115600PE,NIFTY,05AUG2021,1560000.000000,50,OPTIDX,NFO,5.000000
43677,NIFTY26DEC2413000PE,NIFTY,26DEC2024,1300000.000000,75,OPTIDX,NFO,5.000000
35238,NIFTY26AUG2116900CE,NIFTY,26AUG2021,1690000.000000,50,OPTIDX,NFO,5.000000
51456,NIFTY17JUN2115850CE,NIFTY,17JUN2021,1585000.000000,75,OPTIDX,NFO,5.000000
47528,NIFTY22JUL2116000PE,NIFTY,22JUL2021,1600000.000000,75,OPTIDX,NFO,5.000000
51280,NIFTY24JUN2114200PE,NIFTY,24JUN2021,1420000.000000,75,OPTIDX,NFO,5.000000
39363,NIFTY08JUL2114150CE,NIFTY,08JUL2021,1415000.000000,75,OPTIDX,NFO,5.000000
51192,NIFTY17JUN2113150PE,NIFTY,17JUN2021,1315000.000000,75,OPTIDX,NFO,5.000000
36419,NIFTY26DEC2416500PE,NIFTY,26DEC2024,1650000.000000,75,OPTIDX,NFO,5.000000
43659,NIFTY26DEC2412500PE,NIFTY,26DEC2024,1250000.000000,75,OPTIDX,NFO,5.000000
37993,NIFTY30DEC2111700CE,NIFTY,30DEC2021,1170000.000000,75,OPTIDX,NFO,5.000000
59366,NIFTY26JUN2512000PE,NIFTY,26JUN2025,1200000.000000,75,OPTIDX,NFO,5.000000
47499,NIFTY22JUL2115700CE,NIFTY,22JUL2021,1570000.000000,75,OPTIDX,NFO,5.000000
43917,NIFTY15JUL2113350PE,NIFTY,15JUL2021,1335000.000000,75,OPTIDX,NFO,5.000000
52416,NIFTY01JUL2113200CE,NIFTY,01JUL2021,1320000.000000,75,OPTIDX,NFO,5.000000
43519,NIFTY30JUN2212300PE,NIFTY,30JUN2022,1230000.000000,75,OPTIDX,NFO,5.000000
49159,NIFTY24DEC2512000CE,NIFTY,24DEC2025,1200000.000000,75,OPTIDX,NFO,5.000000
44016,NIFTY15JUL2114100CE,NIFTY,15JUL2021,1410000.000000,75,OPTIDX,NFO,5.000000
52470,NIFTY01JUL2114450CE,NIFTY,01JUL2021,1445000.000000,75,OPTIDX,NFO,5.000000
52024,NIFTY26AUG2114550CE,NIFTY,26AUG2021,1455000.000000,50,OPTIDX,NFO,5.000000
43417,NIFTY28DEC2314500CE,NIFTY,28DEC2023,1450000.000000,75,OPTIDX,NFO,5.000000
39270,NIFTY24JUN2113500PE,NIFTY,24JUN2021,1350000.000000,75,OPTIDX,NFO,5.000000
42077,NIFTY26JUN2517500PE,NIFTY,26JUN2025,1750000.000000,75,OPTIDX,NFO,5.000000
47565,NIFTY10JUN2113550PE,NIFTY,10JUN2021,1355000.000000,75,OPTIDX,NFO,5.000000
52651,NIFTY26AUG2115700CE,NIFTY,26AUG2021,1570000.000000,50,OPTIDX,NFO,5.000000
45865,NIFTY26JUN2517000CE,NIFTY,26JUN2025,1700000.000000,75,OPTIDX,NFO,5.000000
50955,NIFTY30JUN2211200PE,NIFTY,30JUN2022,1120000.000000,75,OPTIDX,NFO,5.000000
39426,NIFTY08JUL2114750PE,NIFTY,08JUL2021,1475000.000000,75,OPTIDX,NFO,5.000000
52451,NIFTY01JUL2114050PE,NIFTY,01JUL2021,1405000.000000,75,OPTIDX,NFO,5.000000
36901,NIFTY24JUN2116350CE,NIFTY,24JUN2021,1635000.000000,75,OPTIDX,NFO,5.000000
45845,NIFTY01JUL2116700PE,NIFTY,01JUL2021,1670000.000000,75,OPTIDX,NFO,5.000000
52467,NIFTY01JUL2114350PE,NIFTY,01JUL2021,1435000.000000,75,OPTIDX,NFO,5.000000
41220,NIFTY08JUL2116350CE,NIFTY,08JUL2021,1635000.000000,75,OPTIDX,NFO,5.000000
51371,NIFTY31MAR2216000CE,NIFTY,31MAR2022,1600000.000000,75,OPTIDX,NFO,5.000000
44146,NIFTY15JUL2115500CE,NIFTY,15JUL2021,1550000.000000,75,OPTIDX,NFO,5.000000
44018,NIFTY15JUL2114100PE,NIFTY,15JUL2021,1410000.000000,75,OPTIDX,NFO,5.000000
48909,NIFTY24JUN2113500CE,NIFTY,24JUN2021,1350000.000000,75,OPTIDX,NFO,5.000000
35130,NIFTY29JUL2113150CE,NIFTY,29JUL2021,1315000.000000,50,OPTIDX,NFO,5.000000
40989,NIFTY30JUN2212200PE,NIFTY,30JUN2022,1220000.000000,75,OPTIDX,NFO,5.000000
47413,NIFTY22JUL2114500PE,NIFTY,22JUL2021,1450000.000000,75,OPTIDX,NFO,5.000000
36186,NIFTY28DEC2316500CE,NIFTY,28DEC2023,1650000.000000,75,OPTIDX,NFO,5.000000
47802,NIFTY10JUN2115800PE,NIFTY,10JUN2021,1580000.000000,75,OPTIDX,NFO,5.000000
39548,NIFTY05AUG2115150CE,NIFTY,05AUG2021,1515000.000000,50,OPTIDX,NFO,5.000000
51406,NIFTY17JUN2114800CE,NIFTY,17JUN2021,1480000.000000,75,OPTIDX,NFO,5.000000
39489,NIFTY08JUL2115700CE,NIFTY,08JUL2021,1570000.000000,75,OPTIDX,NFO,5.000000
39540,NIFTY08JUL2116200PE,NIFTY,08JUL2021,1620000.000000,75,OPTIDX,NFO,5.000000
53941,NIFTY29JUL2115850CE,NIFTY,29JUL2021,1585000.000000,50,OPTIDX,NFO,5.000000
51319,NIFTY24JUN2114900PE,NIFTY,24JUN2021,1490000.000000,75,OPTIDX,NFO,5.000000
47568,NIFTY10JUN2113650CE,NIFTY,10JUN2021,1365000.000000,75,OPTIDX,NFO,5.000000
43927,NIFTY15JUL2113500PE,NIFTY,15JUL2021,1350000.000000,75,OPTIDX,NFO,5.000000
36895,NIFTY24JUN2116200CE,NIFTY,24JUN2021,1620000.000000,75,OPTIDX,NFO,5.000000
39380,NIFTY08JUL2117150PE,NIFTY,08JUL2021,1715000.000000,75,OPTIDX,NFO,5.000000
51426,NIFTY17JUN2115250CE,NIFTY,17JUN2021,1525000.000000,75,OPTIDX,NFO,5.000000
35224,NIFTY22JUL2116950PE,NIFTY,22JUL2021,1695000.000000,75,OPTIDX,NFO,5.000000
39722,NIFTY05AUG2116450CE,NIFTY,05AUG2021,1645000.000000,50,OPTIDX,NFO,5.000000
49860,NIFTY29DEC2211900PE,NIFTY,29DEC2022,1190000.000000,75,OPTIDX,NFO,5.000000
51322,NIFTY24JUN2115050CE,NIFTY,24JUN2021,1505000.000000,75,OPTIDX,NFO,5.000000
